"CN","Year","UNU_Key"
"85283020","2002","0404"
"85283090","2002","0404"
"85311030","2002","0901"
"85311080","2002","0901"
"85318010","2002","0901"
"85318030","2002","0901"
"85318080","2002","0901"
"85392130","2002",""
"85392192","2002",""
"85392198","2002",""
"85393110","2002","0503"
"85393190","2002","0502"
"85393210","2002","0504"
"85393250","2002","0504"
"85393290","2002","0504"
"85393900","2002","0504"
"85394100","2002","0503"
"85394910","2002","0503"
"85394930","2002","0503"
"85414090","2002","0002"
"85434000","2002","0901"
"85438915","2002","0301"
"90066100","2002","0406"
"90072000","2002","0404"
"90081000","2002","0404"
"90083000","2002","0404"
"90084000","2002","0404"
"90091100","2002","0307"
"90091200","2002","0307"
"90092100","2002","0307"
"90092200","2002","0307"
"90093000","2002","0307"
"90158011","2002","0902"
"90173010","2002","0901"
"90181100","2002","0802"
"90181200","2002","0802"
"90181300","2002","0802"
"90181400","2002","0802"
"90181910","2002","0802"
"90181990","2002","0802"
"90184100","2002","0802"
"90214000","2002","0801"
"90241010","2002","0901"
"90248010","2002","0901"
"90251991","2002","0901"
"90258091","2002","0901"
"90261051","2002","0901"
"90261059","2002","0901"
"90262030","2002","0901"
"90268091","2002","0901"
"90271010","2002","0901"
"90278011","2002","0901"
"90278013","2002","0901"
"90278017","2002","0901"
"90303930","2002","0901"
"90304010","2002","0305"
"90304090","2002","0305"
"90308992","2002","0901"
"90313000","2002","0404"
"90318032","2002","0902"
"90318034","2002","0901"
"90318039","2002","0901"
"90321030","2002","0901"
"91011100","2002","0201"
"91011200","2002","0201"
"91011900","2002","0201"
"91019100","2002","0201"
"91021100","2002","0201"
"91021200","2002","0201"
"91021900","2002","0201"
"91029100","2002","0201"
"91031000","2002","0201"
"91039000","2002","0201"
"91051100","2002","0201"
"91052100","2002","0201"
"91059100","2002","0201"
"91059910","2002","0201"
"91081100","2002","0201"
"91081200","2002","0201"
"91081900","2002","0201"
"91091100","2002","0201"
"91091910","2002","0201"
"91091990","2002","0201"
"92071010","2002","0403"
"92071030","2002","0403"
"92071050","2002","0403"
"92071080","2002","0403"
"92079010","2002","0403"
"92079090","2002","0403"
"94051010","2002","0506"
"94051021","2002","0506"
"94051029","2002","0506"
"94051030","2002","0506"
"94051050","2002","0506"
"94051091","2002","0506"
"94051099","2002","0506"
"94052011","2002","0506"
"94052019","2002","0506"
"94052030","2002","0506"
"94052050","2002","0506"
"94052091","2002","0506"
"94052099","2002","0506"
"94053000","2002","0506"
"95031010","2002","0701"
"95031090","2002","0701"
"95035000","2002","0701"
"95041000","2002","0702"
"95049010","2002","0701"
"85151100","2003","0601"
"85151900","2003","0601"
"85152100","2003","0601"
"85152910","2003","0601"
"85152990","2003","0601"
"85153100","2003","0601"
"84672110","2003","0601"
"84672191","2003","0601"
"84672199","2003","0601"
"84672210","2003","0601"
"84672230","2003","0601"
"84672290","2003","0601"
"84672910","2003","0601"
"84672930","2003","0601"
"84672951","2003","0601"
"84672953","2003","0601"
"84672959","2003","0601"
"84672970","2003","0601"
"84672980","2003","0601"
"84672990","2003","0601"
"63011000","2003","0201"
"84031010","2003","0001"
"84031090","2003","0001"
"84145110","2003","0201"
"84145190","2003","0201"
"84146000","2003","0106"
"84158310","2003","0113"
"84158390","2003","0113"
"84181010","2003","0108"
"84181091","2003","0108"
"84181099","2003","0108"
"84182110","2003","0108"
"84182151","2003","0108"
"84182159","2003","0108"
"84182191","2003","0108"
"84182199","2003","0108"
"84182200","2003","0108"
"84182900","2003","0108"
"84183010","2003","0109"
"84183091","2003","0109"
"84183099","2003","0109"
"84184010","2003","0109"
"84184091","2003","0109"
"84184099","2003","0109"
"84185011","2003","0113"
"84185019","2003","0113"
"84185091","2003","0113"
"84185099","2003","0113"
"84186110","2003","0112"
"84186190","2003","0112"
"84186991","2003","0112"
"84211200","2003","0105"
"84221100","2003","0102"
"84231010","2003","0201"
"84231090","2003","0201"
"84331110","2003","0602"
"84331910","2003","0602"
"84501111","2003","0104"
"84501119","2003","0104"
"84501190","2003","0104"
"84501200","2003","0104"
"84501900","2003","0104"
"84502000","2003","0104"
"84511000","2003","0101"
"84512110","2003","0105"
"84512190","2003","0105"
"84512900","2003","0105"
"84513010","2003","0101"
"84513030","2003","0101"
"84513080","2003","0101"
"84521011","2003","0201"
"84521019","2003","0201"
"84521090","2003","0201"
"84691100","2003","0301"
"84691200","2003","0301"
"84692000","2003","0301"
"84693000","2003","0301"
"84701000","2003","0301"
"84702100","2003","0301"
"84702900","2003","0301"
"84703000","2003","0301"
"84704000","2003","0307"
"84705000","2003","0307"
"84709000","2003","0307"
